"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU13_59","2000","0.121212121212121","0","0","0.242424242424242","0.121212121212121","0","0.212121212121212","0.181818181818182","0.121212121212121"
"LU13_06","2000","0.0967741935483871","0","0","0.225806451612903","0.032258064516129","0","0.193548387096774","0.32258064516129","0.129032258064516"
"LU13_14","2000","0.0666666666666667","0","0","0.466666666666667","0.0666666666666667","0","0.133333333333333","0.2","0.0666666666666667"
"LU13_52","2000","0","0","0","0.0294117647058824","0.147058823529412","0","0.205882352941176","0.294117647058824","0.323529411764706"
"LU13_36","2000","0","0","0","0.107142857142857","0.25","0","0.178571428571429","0.178571428571429","0.285714285714286"
"LU13_38","2000","0","0","0","0.0769230769230769","0.346153846153846","0","0.115384615384615","0.307692307692308","0.153846153846154"
"LU13_20","2000","0.0526315789473684","0","0.0263157894736842","0.0526315789473684","0.0263157894736842","0","0.289473684210526","0.315789473684211","0.236842105263158"
"LU13_17","2000","0.0540540540540541","0","0.027027027027027","0.0810810810810811","0.0810810810810811","0","0.243243243243243","0.297297297297297","0.216216216216216"
"LU13_56","2000","0.0681818181818182","0","0.0227272727272727","0.0227272727272727","0.136363636363636","0","0.25","0.340909090909091","0.159090909090909"
"LU13_49","2000","0.0909090909090909","0","0","0.227272727272727","0.0909090909090909","0","0.227272727272727","0.227272727272727","0.136363636363636"
"LU13_70","2000","0.176470588235294","0","0.0294117647058824","0.176470588235294","0.147058823529412","0","0.176470588235294","0.235294117647059","0.0588235294117647"
"LU13_11","2000","0.119047619047619","0","0.0238095238095238","0.0952380952380952","0.0952380952380952","0","0.214285714285714","0.428571428571429","0.0238095238095238"
"LU15_44","2000","0.0952380952380952","0","0","0.380952380952381","0.19047619047619","0","0.19047619047619","0.0952380952380952","0.0476190476190476"
"LU15_11","2000","0.0454545454545455","0","0","0.318181818181818","0.0909090909090909","0","0.227272727272727","0.227272727272727","0.0909090909090909"
"LU15_19","2000","0.0357142857142857","0","0","0.357142857142857","0.178571428571429","0","0.178571428571429","0.178571428571429","0.0714285714285714"
"LU15_07","2000","0.0666666666666667","0","0.0333333333333333","0.1","0.2","0.1","0.1","0.3","0.1"
"LU15_34","2000","0.153846153846154","0","0.0256410256410256","0.153846153846154","0.128205128205128","0.205128205128205","0.128205128205128","0.128205128205128","0.0769230769230769"
"LU15_37","2000","0.0625","0","0.0208333333333333","0.104166666666667","0.104166666666667","0.0625","0.3125","0.208333333333333","0.125"
"LU15_18","2000","0.15","0","0","0.2","0.15","0","0.25","0.1","0.15"
"LU15_43","2000","0.0666666666666667","0","0","0.333333333333333","0.0666666666666667","0","0.333333333333333","0.2","0"
"LU15_10","2000","0.0666666666666667","0","0","0.266666666666667","0.0666666666666667","0","0.266666666666667","0.266666666666667","0.0666666666666667"
"LU15_58","2000","0.117647058823529","0","0","0.176470588235294","0.117647058823529","0","0.294117647058824","0.235294117647059","0.0588235294117647"
"LU15_08","2000","0.25","0","0","0.2","0.1","0","0.15","0.2","0.1"
"LU15_12","2000","0.117647058823529","0","0","0.176470588235294","0","0","0.235294117647059","0.352941176470588","0.117647058823529"
"LU15_17","2000","0.0769230769230769","0","0","0.192307692307692","0.0384615384615385","0","0.461538461538462","0.0769230769230769","0.153846153846154"
"LU15_01","2000","0","0","0.025","0.225","0.15","0.2","0.125","0.25","0.025"
"LU15_26","2000","0","0","0.025","0.275","0.125","0.2","0.075","0.275","0.025"
"LU15_27","2000","0","0","0.0344827586206897","0.206896551724138","0.103448275862069","0.172413793103448","0.137931034482759","0.310344827586207","0.0344827586206897"
"LU15_28","2000","0","0","0.032258064516129","0.161290322580645","0.161290322580645","0.0967741935483871","0.225806451612903","0.193548387096774","0.129032258064516"
"LU15_02","2000","0","0","0.0232558139534884","0.0930232558139535","0.162790697674419","0.162790697674419","0.186046511627907","0.27906976744186","0.0930232558139535"
"LU15_29","2000","0","0","0.0192307692307692","0.115384615384615","0.153846153846154","0.173076923076923","0.153846153846154","0.269230769230769","0.115384615384615"
"LU15_30","2000","0","0","0.0185185185185185","0.0555555555555556","0.166666666666667","0.203703703703704","0.185185185185185","0.240740740740741","0.12962962962963"
"LU15_31","2000","0","0","0.0161290322580645","0.0483870967741935","0.145161290322581","0.193548387096774","0.161290322580645","0.354838709677419","0.0806451612903226"
"LU15_32","2000","0.0161290322580645","0","0.0161290322580645","0.0483870967741935","0.145161290322581","0.225806451612903","0.129032258064516","0.338709677419355","0.0806451612903226"
"LU15_20","2000","0.0555555555555556","0","0.0555555555555556","0","0.0555555555555556","0.444444444444444","0.0555555555555556","0.333333333333333","0"
"LU15_21","2000","0","0","0.0476190476190476","0","0.0952380952380952","0.333333333333333","0.0476190476190476","0.428571428571429","0.0476190476190476"
"LU15_23","2000","0","0","0.037037037037037","0.111111111111111","0.148148148148148","0.407407407407407","0.0740740740740741","0.222222222222222","0"
"LU15_41","2000","0","0","0.027027027027027","0.108108108108108","0.189189189189189","0.351351351351351","0.0810810810810811","0.216216216216216","0.027027027027027"
"LU15_25","2000","0.111111111111111","0","0","0.222222222222222","0.148148148148148","0.037037037037037","0.222222222222222","0.148148148148148","0.111111111111111"
"LU15_09","2000","0.12","0","0.04","0.12","0.16","0.04","0.12","0.28","0.12"
"LU15_24","2000","0","0","0.0476190476190476","0","0.0476190476190476","0.523809523809524","0","0.333333333333333","0.0476190476190476"
"LU15_46","2000","0","0","0.0416666666666667","0.0416666666666667","0.125","0.416666666666667","0.0416666666666667","0.291666666666667","0.0416666666666667"
"LU15_40","2000","0.04","0","0","0.24","0.04","0","0.48","0.08","0.12"
"LU15_16","2000","0.0384615384615385","0","0","0.192307692307692","0.0384615384615385","0","0.461538461538462","0.115384615384615","0.153846153846154"
"LU15_04","2000","0.238095238095238","0","0","0.19047619047619","0.0952380952380952","0.0476190476190476","0.142857142857143","0.19047619047619","0.0952380952380952"
"LU15_36","2000","0.515151515151515","0","0","0.121212121212121","0.0909090909090909","0.0303030303030303","0.0303030303030303","0.121212121212121","0.0909090909090909"
"LU15_03","2000","0","0","0.025","0.125","0.15","0.3","0.1","0.225","0.075"
"LU15_15","2000","0","0","0.0222222222222222","0.133333333333333","0.2","0.355555555555556","0.0888888888888889","0.177777777777778","0.0222222222222222"
"LU15_14","2000","0","0","0.032258064516129","0.0967741935483871","0.193548387096774","0.32258064516129","0.0967741935483871","0.225806451612903","0.032258064516129"
"LU15_22","2000","0.032258064516129","0","0.032258064516129","0.032258064516129","0.0967741935483871","0.129032258064516","0.32258064516129","0.225806451612903","0.129032258064516"
"LU15_61","2000","0.0344827586206897","0","0.0344827586206897","0.103448275862069","0.103448275862069","0.0689655172413793","0.344827586206897","0.206896551724138","0.103448275862069"
"LU21_106","2000","0.1","0","0","0.0666666666666667","0.233333333333333","0","0.1","0.233333333333333","0.266666666666667"
"LU21_10","2000","0.0555555555555556","0","0","0.25","0.166666666666667","0","0.166666666666667","0.194444444444444","0.166666666666667"
"LU21_16","2000","0.09375","0","0","0.21875","0.125","0","0.09375","0.1875","0.28125"
"LU21_107","2000","0.0847457627118644","0","0","0.152542372881356","0.305084745762712","0","0.186440677966102","0.11864406779661","0.152542372881356"
"LU21_41","2000","0","0","0.03125","0.1875","0.09375","0","0.15625","0.21875","0.3125"
"LU21_63","2000","0.0344827586206897","0","0","0.241379310344828","0.0689655172413793","0","0.0689655172413793","0.241379310344828","0.344827586206897"
"LU21_27","2000","0.205128205128205","0","0","0.179487179487179","0.128205128205128","0","0.0256410256410256","0.179487179487179","0.282051282051282"
"LU21_23","2000","0.192982456140351","0","0","0.105263157894737","0.0701754385964912","0","0.210526315789474","0.228070175438596","0.192982456140351"
"LU21_21","2000","0.0789473684210526","0","0","0.0526315789473684","0.131578947368421","0","0.210526315789474","0.315789473684211","0.210526315789474"
"LU21_82","2000","0.1","0","0","0.025","0.2","0","0.275","0.075","0.325"
"LU21_871","2000","0.205882352941176","0","0","0.147058823529412","0.117647058823529","0","0.294117647058824","0.0588235294117647","0.176470588235294"
"LU21_164","2000","0.0833333333333333","0","0","0.166666666666667","0.0555555555555556","0","0.0277777777777778","0.305555555555556","0.361111111111111"
"LU21_36","2000","0.102564102564103","0","0.0256410256410256","0.128205128205128","0.0512820512820513","0","0.0769230769230769","0.307692307692308","0.307692307692308"
"LU21_14","2000","0.323529411764706","0","0","0.294117647058824","0.0588235294117647","0","0.0588235294117647","0.176470588235294","0.0882352941176471"
"LU21_32","2000","0.129032258064516","0","0","0.193548387096774","0.290322580645161","0","0.032258064516129","0.0967741935483871","0.258064516129032"
"LU21_126","2000","0.206896551724138","0","0","0.120689655172414","0.224137931034483","0","0.0344827586206897","0.189655172413793","0.224137931034483"
"LU21_122","2000","0.148936170212766","0","0","0.0638297872340425","0.127659574468085","0","0.170212765957447","0.276595744680851","0.212765957446809"
"LU21_56","2000","0.146341463414634","0","0","0.0731707317073171","0.121951219512195","0","0.170731707317073","0.24390243902439","0.24390243902439"
"LU21_57","2000","0.131578947368421","0","0","0.0789473684210526","0.157894736842105","0","0.236842105263158","0.236842105263158","0.157894736842105"
"LU21_09","2000","0.0769230769230769","0","0","0.115384615384615","0.115384615384615","0","0.115384615384615","0.384615384615385","0.192307692307692"
"LU21_98","2000","0.122448979591837","0","0.0204081632653061","0.285714285714286","0.0816326530612245","0","0.0612244897959184","0.285714285714286","0.142857142857143"
"LU21_119","2000","0.152173913043478","0","0","0.0869565217391304","0.239130434782609","0","0.130434782608696","0.217391304347826","0.173913043478261"
"LU21_52","2000","0.129032258064516","0.0161290322580645","0.0161290322580645","0.17741935483871","0.241935483870968","0","0.112903225806452","0.209677419354839","0.0967741935483871"
"LU21_59","2000","0.107142857142857","0","0","0.142857142857143","0.428571428571429","0","0.214285714285714","0.0714285714285714","0.0357142857142857"
"LU21_68","2000","0.0506329113924051","0.0126582278481013","0.0126582278481013","0.151898734177215","0.164556962025316","0","0.20253164556962","0.278481012658228","0.126582278481013"
"LU21_109","2000","0.104166666666667","0","0.0208333333333333","0.145833333333333","0.166666666666667","0","0.25","0.145833333333333","0.166666666666667"
"LU21_93","2000","0.151515151515152","0","0.0151515151515152","0.0606060606060606","0.0909090909090909","0","0.272727272727273","0.227272727272727","0.181818181818182"
"LU21_114","2000","0.0588235294117647","0","0.0196078431372549","0.196078431372549","0.274509803921569","0","0.156862745098039","0.215686274509804","0.0784313725490196"
"LU21_105","2000","0.0540540540540541","0","0.027027027027027","0.108108108108108","0.324324324324324","0","0.108108108108108","0.324324324324324","0.0540540540540541"
"LU21_100","2000","0.173076923076923","0.0192307692307692","0.0192307692307692","0.211538461538462","0.153846153846154","0","0.115384615384615","0.153846153846154","0.153846153846154"
"LU21_74","2000","0.121951219512195","0","0.024390243902439","0.219512195121951","0.0487804878048781","0","0.0975609756097561","0.317073170731707","0.170731707317073"
"LU21_78","2000","0.075","0","0.025","0.175","0.175","0","0.2","0.25","0.1"
"LU21_153","2000","0.0769230769230769","0","0.0256410256410256","0.128205128205128","0.205128205128205","0","0.153846153846154","0.205128205128205","0.205128205128205"
"LU21_06","2000","0.105263157894737","0","0.0263157894736842","0.105263157894737","0.105263157894737","0","0.236842105263158","0.368421052631579","0.0526315789473684"
"LU21_116","2000","0.0454545454545455","0","0.0227272727272727","0.113636363636364","0.25","0","0.181818181818182","0.25","0.136363636363636"
"LU21_97","2000","0.105263157894737","0","0","0.236842105263158","0.342105263157895","0","0.131578947368421","0.0789473684210526","0.105263157894737"
"LU01_13","2000","0.037037037037037","0","0","0.37037037037037","0.037037037037037","0","0.0740740740740741","0.222222222222222","0.259259259259259"
"LU01_30","2000","0.03125","0","0","0.125","0.0625","0","0.3125","0.15625","0.3125"
"LU01_85","2000","0.0238095238095238","0","0","0.261904761904762","0.0476190476190476","0","0.214285714285714","0.261904761904762","0.19047619047619"
"LU01_66","2000","0.025","0","0","0.2","0","0","0.25","0.2","0.325"
"LU01_76","2000","0.0285714285714286","0","0","0.228571428571429","0","0","0.285714285714286","0.171428571428571","0.285714285714286"
"LU01_73","2000","0.0625","0","0","0.15625","0","0","0.15625","0.25","0.375"
"LU01_75","2000","0.04","0","0","0.28","0","0","0.16","0.24","0.28"
"LU01_47","2000","0.037037037037037","0","0.037037037037037","0.333333333333333","0.111111111111111","0","0.185185185185185","0.185185185185185","0.111111111111111"
"LU01_74","2000","0.0555555555555556","0","0.0277777777777778","0.138888888888889","0.0833333333333333","0.0555555555555556","0.0833333333333333","0.277777777777778","0.277777777777778"
"LU01_44","2000","0.0909090909090909","0","0.0454545454545455","0.318181818181818","0.181818181818182","0","0.227272727272727","0.0909090909090909","0.0454545454545455"
"LU01_41","2000","0.0697674418604651","0","0.0232558139534884","0.0930232558139535","0.0930232558139535","0.0697674418604651","0.209302325581395","0.255813953488372","0.186046511627907"
"LU01_64","2000","0.0588235294117647","0","0.0588235294117647","0.352941176470588","0.0588235294117647","0","0.235294117647059","0.117647058823529","0.117647058823529"
"LU01_86","2000","0","0","0.0714285714285714","0.357142857142857","0.357142857142857","0","0.214285714285714","0","0"
"LU01_79","2000","0","0","0","0.466666666666667","0.133333333333333","0","0.266666666666667","0.0666666666666667","0.0666666666666667"
"LU01_63","2000","0","0","0","0.375","0.125","0","0.125","0.125","0.25"
"LU01_72","2000","0","0","0","0.481481481481481","0.0740740740740741","0","0.0740740740740741","0.185185185185185","0.185185185185185"
"LU01_67","2000","0.148148148148148","0","0","0.111111111111111","0.0740740740740741","0","0.222222222222222","0.148148148148148","0.296296296296296"
"LU01_77","2000","0.0416666666666667","0","0","0.541666666666667","0.0416666666666667","0","0","0.166666666666667","0.208333333333333"
"LU01_32","2000","0.103448275862069","0","0","0.172413793103448","0.0689655172413793","0","0.206896551724138","0.206896551724138","0.241379310344828"
"LU01_36","2000","0.0689655172413793","0","0","0.241379310344828","0.0344827586206897","0","0.103448275862069","0.241379310344828","0.310344827586207"
"LU01_84","2000","0","0","0.0714285714285714","0.142857142857143","0.0714285714285714","0","0.0714285714285714","0.357142857142857","0.285714285714286"
"LU01_25","2000","0","0","0","0.625","0.0416666666666667","0","0","0.166666666666667","0.166666666666667"
"LU01_83","2000","0.0967741935483871","0","0","0.161290322580645","0.0645161290322581","0","0.193548387096774","0.258064516129032","0.225806451612903"
"LU01_80","2000","0.0357142857142857","0","0","0.357142857142857","0.0357142857142857","0","0.107142857142857","0.214285714285714","0.25"
"LU01_70","2000","0","0","0","0.0769230769230769","0.0384615384615385","0","0.269230769230769","0.230769230769231","0.384615384615385"
"LU01_48","2000","0","0","0.0434782608695652","0.0869565217391304","0.260869565217391","0","0.260869565217391","0.217391304347826","0.130434782608696"
"LU01_45","2000","0","0","0","0.461538461538462","0.0769230769230769","0","0.0769230769230769","0.230769230769231","0.153846153846154"
"LU01_11","2000","0.1","0","0","0.1","0.2","0","0.1","0.3","0.2"
"LU01_40","2000","0","0","0.0555555555555556","0.0555555555555556","0.111111111111111","0.0555555555555556","0.111111111111111","0.333333333333333","0.277777777777778"
"LU01_06","2000","0.0833333333333333","0","0.0416666666666667","0.291666666666667","0.0416666666666667","0.0416666666666667","0.125","0.25","0.125"
"LU01_10","2000","0.136363636363636","0","0","0.181818181818182","0.0454545454545455","0","0.181818181818182","0.181818181818182","0.272727272727273"
"LU01_43","2000","0.03125","0","0.03125","0.375","0.15625","0","0.125","0.25","0.03125"
"LU01_71","2000","0","0","0.0277777777777778","0.277777777777778","0.111111111111111","0","0.0555555555555556","0.361111111111111","0.166666666666667"
"LU01_22","2000","0","0","0.027027027027027","0.297297297297297","0.027027027027027","0","0.108108108108108","0.27027027027027","0.27027027027027"
"LU01_60","2000","0.1","0","0.1","0.4","0","0","0","0.2","0.2"
"LU01_78","2000","0","0","0","0.333333333333333","0.111111111111111","0","0.111111111111111","0.222222222222222","0.222222222222222"
"LU01_46","2000","0.024390243902439","0","0.024390243902439","0.317073170731707","0.170731707317073","0","0.0975609756097561","0.268292682926829","0.0975609756097561"
